Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Flights_2017,Flights_2018,Flights_2016,Value_Class,Churn_Grade
708373,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,,,18.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
225088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,,,13.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
100214,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,,,8.0,7.0,0.0,Class 2 (Low Value),Grade C - neutral
459999,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,,,6.0,17.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
268128,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,,,13.0,24.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
930584,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,4185.76,Standard,2015,7,,,11.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
327796,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,4191.06,Standard,2017,6,,,4.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
947467,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,,,15.0,17.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
743510,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Single,Star,4196.65,Standard,2016,5,,,7.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
580324,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,,,5.0,7.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
845613,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
423324,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,,,0.0,6.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
101945,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,,,17.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
713636,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,,,18.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,,,10.0,11.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
789421,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Single,Star,4217.86,Standard,2016,11,,,10.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
404426,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,,,9.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
260106,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,2017.0,4.0,5.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Married,Star,4228.73,Standard,2013,1,,,10.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
397518,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,0.0,13.0,0.0,Class 2 (Low Value),Grade D - already cancelled
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,12.0,22.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,11.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,21.0,16.0,0.0,Class 2 (Low Value),Grade C - neutral
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,20.0,11.0,0.0,Class 2 (Low Value),Grade C - neutral
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,14.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,18.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
530105,Canada,Ontario,London,M5B 3E4,Male,College,73455.0,Single,Star,4242.69,Standard,2017,11,2018.0,7.0,0.0,10.0,0.0,Class 2 (Low Value),Grade D - already cancelled
610946,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,,,14.0,22.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
383108,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,,,14.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
836343,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,,,22.0,4.0,0.0,Class 2 (Low Value),Grade C - neutral
110262,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,,,0.0,45.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
585357,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,4250.28,Standard,2016,10,,,19.0,19.0,0.0,Class 2 (Low Value),Grade C - neutral
784804,Canada,Alberta,Banff,T4V 1D4,Female,College,73455.0,Single,Star,4250.28,Standard,2015,8,,,3.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
715764,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,73455.0,Single,Star,4253.28,Standard,2016,8,,,13.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
753473,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,,,18.0,22.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
980856,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,,,19.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
271660,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Married,Star,4270.03,Standard,2015,4,,,7.0,10.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
830547,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51111.0,Single,Star,4271.2,Standard,2018,5,,,0.0,8.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
264936,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Star,4272.81,Standard,2013,8,,,18.0,16.0,0.0,Class 2 (Low Value),Grade C - neutral
976513,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,,,19.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
828776,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,,,13.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
240362,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,,,8.0,5.0,0.0,Class 2 (Low Value),Grade C - neutral
137845,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,,,19.0,19.0,0.0,Class 2 (Low Value),Grade C - neutral
430569,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,,,22.0,39.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
317001,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2018,8,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
625870,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,8,,,16.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
660554,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2017,10,,,5.0,6.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
917630,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2016,12,,,17.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
670686,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,73455.0,Single,Star,4291.06,Standard,2018,5,,,10.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
717660,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Single,Star,4293.01,Standard,2015,3,,,5.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
450621,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,,,7.0,9.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
939562,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,,,24.0,31.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
135250,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,,,16.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
714555,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,,,22.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
947868,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,,,22.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
573661,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,86098.0,Single,Star,4303.64,Standard,2018,8,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
228580,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,,,10.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
557500,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,,,20.0,20.0,0.0,Class 2 (Low Value),Grade C - neutral
238233,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,,,6.0,8.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
979309,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,,,21.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
833569,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Single,Star,4314.07,Standard,2017,9,,,4.0,9.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
120046,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,2017,7,,,4.0,5.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
816881,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56411.0,Married,Star,4314.17,Standard,2018,6,,,17.0,23.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
717700,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,,,21.0,20.0,0.0,Class 2 (Low Value),Grade C - neutral
245465,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,,,17.0,18.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
709920,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,82427.0,Married,Star,4327.1,Standard,2013,1,,,16.0,4.0,0.0,Class 2 (Low Value),Grade C - neutral
143784,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2013,1,,,20.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
602176,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,2018.0,5.0,7.0,7.0,0.0,Class 2 (Low Value),Grade D - already cancelled
870998,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,4,,,21.0,19.0,0.0,Class 2 (Low Value),Grade C - neutral
958224,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2015,12,,,23.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
837628,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60928.0,Married,Star,4330.77,Standard,2014,10,,,11.0,14.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
395460,Canada,Alberta,Edmonton,T9G 1W3,Male,College,73455.0,Single,Star,4330.8,Standard,2013,12,,,17.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
136547,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2012,9,,,10.0,26.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
780631,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2018,11,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
166712,Canada,Saskatchewan,Regina,S1J 3C5,Male,Master,114551.0,Single,Star,4334.06,Standard,2014,8,,,20.0,7.0,0.0,Class 2 (Low Value),Grade C - neutral
217695,Canada,Ontario,Trenton,K8V 4B2,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,9,,,22.0,11.0,0.0,Class 2 (Low Value),Grade C - neutral
263707,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Master,114551.0,Single,Star,4334.06,Standard,2014,5,,,0.0,12.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
638368,Canada,Quebec,Montreal,H2T 2J6,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,11,,,15.0,15.0,0.0,Class 2 (Low Value),Grade C - neutral
695529,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,114551.0,Single,Star,4334.06,Standard,2012,12,,,16.0,15.0,0.0,Class 2 (Low Value),Grade C - neutral
871203,Canada,Ontario,Toronto,M1R 4K3,Male,Master,114551.0,Single,Star,4334.06,Standard,2017,12,,,0.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
915571,Canada,British Columbia,Victoria,V10 6T5,Male,Master,114551.0,Single,Star,4334.06,Standard,2015,7,,,2.0,17.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
642109,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,94908.0,Married,Star,4335.35,Standard,2014,2,,,18.0,16.0,0.0,Class 2 (Low Value),Grade C - neutral
833701,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4340.86,Standard,2014,2,,,24.0,0.0,0.0,Class 2 (Low Value),Grade A - Most Likely
275442,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2016,1,,,12.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
374345,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2015,10,,,24.0,20.0,0.0,Class 2 (Low Value),Grade C - neutral
384825,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2012,8,,,17.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
559233,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2018,7,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
564650,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2013,8,,,20.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
277649,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,94838.0,Divorced,Star,4358.76,Standard,2012,8,,,13.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
732013,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,9,,,17.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
793318,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4362.77,Standard,2016,2,,,23.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
830024,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Single,Star,4362.77,Standard,2015,4,,,11.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
723262,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,10,,,0.0,4.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
879892,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2018,5,,,0.0,14.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
966117,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2012,9,,,5.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
258358,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Single,Star,4363.2,Standard,2016,7,2017.0,3.0,8.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
265836,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,64692.0,Single,Star,4364.31,Standard,2013,6,,,8.0,14.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
474174,Canada,Ontario,Sudbury,M5V 1G5,Female,Doctor,218703.0,Married,Star,4365.26,Standard,2015,11,2018.0,1.0,19.0,3.0,0.0,Class 2 (Low Value),Grade D - already cancelled
202299,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2017,3,,,11.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
497467,Canada,Quebec,Montreal,H4G 3T4,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2015,3,,,21.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
134279,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,8,,,0.0,10.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
635225,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2015,3,,,19.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
980198,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2017,2,,,12.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
995693,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,5,,,0.0,4.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
861924,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,73455.0,Single,Star,4377.53,Standard,2013,9,,,17.0,3.0,0.0,Class 2 (Low Value),Grade C - neutral
639383,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,46978.0,Married,Star,4381.18,Standard,2018,10,,,0.0,4.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
769731,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2016,3,,,17.0,4.0,0.0,Class 2 (Low Value),Grade C - neutral
884530,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2018,7,,,0.0,9.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
207372,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,93733.0,Single,Star,4383.15,Standard,2017,12,,,0.0,25.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
639701,Canada,Ontario,Trenton,K8V 4B2,Female,Master,72027.0,Single,Star,4386.28,Standard,2012,4,,,24.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
998090,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51427.0,Married,Star,4389.28,Standard,2016,7,,,8.0,12.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
283747,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Divorced,Star,4389.95,Standard,2016,4,,,11.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
863122,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,52922.0,Married,Star,4395.89,Standard,2018,5,,,0.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
816593,Canada,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Single,Star,4398.05,Standard,2015,11,,,14.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
440939,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,68812.0,Married,Star,4419.12,Standard,2016,9,,,12.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
585629,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Star,4423.69,Standard,2016,3,,,21.0,22.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
347932,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78444.0,Married,Star,4425.75,Standard,2012,9,,,22.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
417886,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2015,2,,,23.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
514900,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2018,7,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
203550,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53610.0,Married,Star,4426.1,Standard,2013,11,,,9.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
181825,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2015,4,,,17.0,27.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
261582,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,74770.0,Married,Star,4428.03,Standard,2012,7,,,35.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
679859,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2014,9,,,3.0,10.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
122958,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,49512.0,Married,Star,4430.57,Standard,2016,6,,,34.0,15.0,0.0,Class 2 (Low Value),Grade C - neutral
274698,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57188.0,Married,Star,4434.41,Standard,2013,9,2018.0,3.0,23.0,4.0,0.0,Class 2 (Low Value),Grade D - already cancelled
652291,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,96749.0,Divorced,Star,4439.9,Standard,2013,10,,,20.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
603775,Canada,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Married,Star,4443.63,Standard,2014,3,,,21.0,15.0,0.0,Class 2 (Low Value),Grade C - neutral
948404,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,86499.0,Married,Star,4447.42,Standard,2014,12,,,11.0,2.0,0.0,Class 2 (Low Value),Grade C - neutral
605877,Canada,Ontario,Toronto,P1J 8T7,Female,College,73455.0,Married,Star,4455.84,Standard,2016,12,,,12.0,23.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
994377,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53530.0,Single,Star,4456.02,Standard,2013,12,,,12.0,27.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
766927,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,71936.0,Divorced,Star,4457.94,Standard,2016,4,,,25.0,22.0,0.0,Class 2 (Low Value),Grade C - neutral
702588,Canada,Alberta,Banff,T4V 1D4,Male,Master,94440.0,Divorced,Star,4458.11,Standard,2016,11,,,10.0,18.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
